customer_id,email,first_name,last_name,signup_date,segment,region,city,age,gender,marketing_opt_in,preferred_channel,lifetime_value,total_orders
CUST-01130,customer_01130@email.com,Mike,Smith,2020-05-12,Gold,Central,San Diego,53,M,True,None,4344.51,10
CUST-01131,customer_01131@email.com,Emily,Smith,2020-05-10,Silver,East,Austin,34,M,False,None,3535.88,9
CUST-01132,customer_01132@email.com,Sarah,Garcia,2022-03-22,Gold,West,Phoenix,52,Other,True,SMS,2870.79,33
CUST-01133,customer_01133@email.com,Mike,Miller,2022-04-13,Bronze,Central,Austin,38,M,True,Push,2957.87,50
CUST-01134,customer_01134@email.com,Jane,Jones,2020-05-25,Bronze,West,Chicago,64,F,True,SMS,4186.91,2
CUST-01135,customer_01135@email.com,Lisa,Garcia,2023-08-22,Silver,North,Philadelphia,23,M,False,None,4034.32,25
CUST-01136,customer_01136@email.com,Lisa,Johnson,2023-11-27,Bronze,East,Chicago,24,Other,True,SMS,3550.95,17
CUST-01137,customer_01137@email.com,Jane,Johnson,2022-10-20,Bronze,East,San Antonio,-1,F,True,Email,1731.61,49
CUST-01138,customer_01138@email.com,David,Smith,2020-07-11,Silver,Central,New York,53,M,True,Email,884.14,34
CUST-01139,customer_01139@email.com,John,Williams,2020-01-26,Bronze,West,Phoenix,19,Other,True,SMS,982.99,40
CUST-01140,customer_01140@email.com,Mike,Jones,2022-10-17,Bronze,South,Philadelphia,24,F,True,SMS,4462.61,46
CUST-01141,customer_01141@email.com,Mike,Jones,2024-04-30,Bronze,South,San Diego,19,M,True,Push,4678.41,7
CUST-01142,customer_01142@email.com,Mike,Jones,2021-12-15,Gold,Central,Chicago,75,M,False,SMS,3037.34,40
CUST-01143,customer_01143@email.com,Lisa,Garcia,2021-11-21,Bronze,Central,San Antonio,68,Prefer not to say,True,Email,1724.8,24
CUST-01144,customer_01144@email.com,Sarah,Miller,2020-10-16,Bronze,West,Houston,68,Prefer not to say,True,Push,340.19,31
CUST-01145,customer_01145@email.com,Jane,Miller,2024-07-18,Silver,Central,Los Angeles,60,Other,False,SMS,1448.68,9
CUST-01146,customer_01146@email.com,Sarah,Williams,2022-07-06,Bronze,West,San Antonio,45,Prefer not to say,True,None,167.98,7
CUST-01147,customer_01147@email.com,Lisa,Jones,2021-10-20,Silver,West,Phoenix,49,Other,True,Email,980.99,6
CUST-01148,invalid-email,Mike,Garcia,2021-09-20,Silver,East,New York,52,M,True,Push,1955.26,23
CUST-01149,customer_01149@email.com,John,Miller,2023-01-06,Bronze,West,Dallas,51,F,True,Email,4557.78,7
CUST-01150,customer_01150@email.com,Mike,Johnson,2022-07-25,Bronze,East,Los Angeles,63,F,False,SMS,2877.17,40
CUST-01151,customer_01151@email.com,John,Brown,2020-02-01,Bronze,South,Los Angeles,36,M,True,Push,4922.79,25
CUST-01152,customer_01152@email.com,Sarah,Williams,2024-08-19,Bronze,West,New York,27,F,True,Push,4415.63,28
CUST-01153,customer_01153@email.com,David,Johnson,2023-10-25,Bronze,East,San Antonio,62,M,False,None,1916.8,13
CUST-01154,customer_01154@email.com,Lisa,Williams,2024-07-30,Bronze,Central,New York,58,Prefer not to say,True,None,688.0,45
CUST-01155,customer_01155@email.com,Jane,Garcia,2021-04-01,Silver,North,Los Angeles,28,Prefer not to say,True,SMS,2707.85,11
CUST-01156,customer_01156@email.com,David,Garcia,2024-02-24,Bronze,West,Phoenix,52,Other,True,Push,587.04,8
CUST-01157,customer_01157@email.com,Sarah,Smith,2022-03-19,Bronze,Central,San Diego,30,F,True,None,2420.16,8
CUST-01158,customer_01158@email.com,John,Miller,2021-04-13,Platinum,West,Chicago,23,M,True,None,3095.84,29
CUST-01159,customer_01159@email.com,Mike,Brown,2024-02-21,Bronze,Central,New York,60,F,True,Push,266.6,1
CUST-01160,customer_01160@email.com,Emily,Miller,2020-11-08,Silver,East,Chicago,40,Prefer not to say,True,Email,1986.99,10
CUST-01161,customer_01161@email.com,Jane,Johnson,2021-08-20,Gold,South,Houston,39,Prefer not to say,True,None,393.45,16
CUST-01162,customer_01162@email.com,David,Jones,2023-05-17,Bronze,South,Chicago,53,Other,True,Email,3439.58,27
CUST-01163,customer_01163@email.com,John,Jones,2022-11-26,Platinum,South,Philadelphia,41,M,True,Email,3437.37,1
CUST-01164,customer_01164@email.com,John,Jones,2022-02-19,Silver,North,San Antonio,67,M,True,Email,2840.01,5
CUST-01165,customer_01165@email.com,Lisa,Jones,2020-02-10,Silver,West,Phoenix,61,Prefer not to say,False,SMS,3430.26,40
CUST-01166,customer_01166@email.com,Emily,Garcia,2021-05-27,Silver,West,San Diego,75,F,False,Push,1158.01,19
CUST-01167,customer_01167@email.com,Mike,Brown,2023-07-28,Silver,East,Chicago,41,M,False,Push,762.72,30
CUST-01168,customer_01168@email.com,Sarah,Brown,2022-04-20,Silver,South,Philadelphia,31,Prefer not to say,False,None,2329.88,29
CUST-01169,customer_01169@email.com,Chris,Brown,2022-06-28,Bronze,East,Philadelphia,38,Prefer not to say,True,SMS,1267.74,46
CUST-01170,customer_01170@email.com,Sarah,Miller,2021-01-26,Bronze,Central,Philadelphia,75,Prefer not to say,False,Push,3237.8,14
CUST-01171,customer_01171@email.com,Mike,Brown,2022-03-15,Platinum,North,Dallas,59,Prefer not to say,True,None,301.88,14
CUST-01172,invalid-email,Mike,Garcia,2021-11-22,Bronze,West,Dallas,45,F,False,Email,3485.15,25
CUST-01173,customer_01173@email.com,Mike,Williams,2023-03-08,Bronze,Central,Chicago,59,Prefer not to say,True,SMS,2085.88,30
CUST-01174,customer_01174@email.com,Mike,Miller,2021-05-18,Silver,West,Philadelphia,57,M,True,Email,474.46,1
CUST-01175,customer_01175@email.com,Emily,Miller,2020-04-18,Bronze,North,Philadelphia,75,Other,True,SMS,4791.89,20
CUST-01176,customer_01176@email.com,Emily,Jones,2020-05-15,Silver,East,Austin,75,Prefer not to say,False,Push,3532.84,19
CUST-01177,customer_01177@email.com,Jane,Miller,2021-09-13,Silver,Central,Chicago,75,F,True,None,636.28,40
CUST-01178,customer_01178@email.com,Mike,Jones,2022-04-19,Silver,Central,San Diego,-1,Other,True,Email,3336.15,10
CUST-01179,customer_01179@email.com,Jane,Miller,2022-06-30,Silver,North,Chicago,74,Prefer not to say,False,None,2410.56,50
CUST-01180,customer_01180@email.com,Emily,Brown,2020-02-10,Silver,Central,Austin,29,Prefer not to say,True,None,4735.69,37
CUST-01181,customer_01181@email.com,Emily,Smith,2021-12-05,Silver,East,Los Angeles,29,F,True,None,4587.98,8
CUST-01182,customer_01182@email.com,Sarah,Garcia,2024-06-07,Bronze,East,Phoenix,63,M,True,None,128.98,38
CUST-01183,customer_01183@email.com,Mike,Williams,2022-05-05,Silver,East,Houston,50,Other,True,None,1626.91,11
CUST-01184,customer_01184@email.com,Sarah,Garcia,2020-04-16,Gold,East,Phoenix,46,Prefer not to say,True,Email,1400.54,49
CUST-01185,customer_01185@email.com,Lisa,Garcia,2023-09-06,Silver,North,Philadelphia,53,M,True,Email,3686.47,2
CUST-01186,customer_01186@email.com,Chris,Johnson,2021-09-11,Bronze,West,San Antonio,42,M,True,None,1711.39,33
CUST-01187,customer_01187@email.com,Chris,Brown,2024-05-24,Silver,East,Chicago,40,Other,True,None,1444.12,6
CUST-01188,customer_01188@email.com,Jane,Miller,2022-07-10,Silver,East,Dallas,75,M,True,SMS,4040.82,7
CUST-01189,customer_01189@email.com,Jane,Johnson,2021-05-12,Bronze,East,Los Angeles,27,F,True,Email,97.74,1
CUST-01190,customer_01190@email.com,Emily,Miller,2024-02-17,Silver,Central,Los Angeles,27,Prefer not to say,True,Email,3082.2,4
CUST-01191,customer_01191@email.com,Mike,Johnson,2023-12-13,Bronze,North,Chicago,23,M,True,None,3968.38,15
CUST-01192,customer_01192@email.com,John,Garcia,2021-03-06,Silver,North,San Antonio,38,F,False,SMS,3555.78,32
CUST-01193,customer_01193@email.com,Mike,Brown,2023-05-24,Platinum,East,Austin,73,M,False,SMS,2562.54,6
CUST-01194,customer_01194@email.com,Sarah,Williams,2020-12-26,Platinum,South,Dallas,54,F,True,Email,981.58,21
CUST-01195,customer_01195@email.com,Sarah,Johnson,2024-03-28,Silver,West,Austin,36,Prefer not to say,True,SMS,2161.29,23
CUST-01196,customer_01196@email.com,Sarah,Jones,2024-02-15,Bronze,North,Phoenix,36,F,True,Email,360.78,23
CUST-01197,customer_01197@email.com,John,Jones,2024-02-10,Bronze,West,Los Angeles,61,Prefer not to say,True,Email,1626.07,50
CUST-01198,customer_01198@email.com,Jane,Jones,2022-01-10,Bronze,East,Philadelphia,46,Other,False,Push,2523.49,49
CUST-01199,customer_01199@email.com,Emily,Jones,2022-09-28,Bronze,South,Houston,55,F,True,Push,2078.18,30
CUST-01200,customer_01200@email.com,Chris,Brown,2021-10-26,Silver,West,San Diego,27,F,False,None,4750.69,9
